evolution_id,pokemon_id,stage,name,text,image,from_pokemon,form_name
0096_0_1,0096,1阶进化,引梦貘人,等级26以上,097Hypno_Dream.png,催眠貘,
0097_0_0,0097,未进化,催眠貘,,096Drowzee_Dream.png,,
0097_0_1,0097,1阶进化,引梦貘人,等级26以上,097Hypno_Dream.png,催眠貘,
0098_0_0,0098,未进化,大钳蟹,,098Krabby_Dream.png,,
0098_0_1,0098,1阶进化,巨钳蟹,等级28以上,099Kingler_Dream.png,大钳蟹,
0099_0_0,0099,未进化,大钳蟹,,098Krabby_Dream.png,,
0099_0_1,0099,1阶进化,巨钳蟹,等级28以上,099Kingler_Dream.png,大钳蟹,
0100_0_0,0100,未进化,霹雳电球,,100Voltorb_Dream.png,,
0100_0_1,0100,1阶进化,顽皮雷弹,等级30以上,101Electrode_Dream.png,霹雳电球,
0100_1_0,0100,未进化,霹雳电球,,100Voltorb-Hisui.png,,洗翠的样子
0100_1_1,0100,1阶进化,顽皮雷弹,使用叶之石,101Electrode-Hisui.png,霹雳电球,洗翠的样子
0101_0_0,0101,未进化,霹雳电球,,100Voltorb_Dream.png,,
0101_0_1,0101,1阶进化,顽皮雷弹,等级30以上,101Electrode_Dream.png,霹雳电球,
0101_1_0,0101,未进化,霹雳电球,,100Voltorb-Hisui.png,,洗翠的样子
0101_1_1,0101,1阶进化,顽皮雷弹,使用叶之石,101Electrode-Hisui.png,霹雳电球,洗翠的样子
0102_0_0,0102,未进化,蛋蛋,,102Exeggcute_Dream.png,,
0102_0_1,0102,1阶进化,椰蛋树,使用叶之石（在其他地区或究极空间）,103Exeggutor_Dream.png,蛋蛋,
0102_0_2,0102,1阶进化,椰蛋树,使用叶之石（在阿罗拉地区）,103Exeggutor-Alola_Dream.png,蛋蛋,阿罗拉的样子
0103_0_0,0103,未进化,蛋蛋,,102Exeggcute_Dream.png,,
0103_0_1,0103,1阶进化,椰蛋树,使用叶之石（在其他地区或究极空间）,103Exeggutor_Dream.png,蛋蛋,
0103_0_2,0103,1阶进化,椰蛋树,使用叶之石（在阿罗拉地区）,103Exeggutor-Alola_Dream.png,蛋蛋,阿罗拉的样子
0104_0_0,0104,未进化,卡拉卡拉,,104Cubone_Dream.png,,
0104_0_1,0104,1阶进化,嘎啦嘎啦,等级28以上（在其他地区或究极空间）,105Marowak_Dream.png,卡拉卡拉,
0104_0_2,0104,1阶进化,嘎啦嘎啦,等级28以上（夜晚）（在阿罗拉地区）,105Marowak-Alola_Dream.png,卡拉卡拉,阿罗拉的样子
0105_0_0,0105,未进化,卡拉卡拉,,104Cubone_Dream.png,,
0105_0_1,0105,1阶进化,嘎啦嘎啦,等级28以上（在其他地区或究极空间）,105Marowak_Dream.png,卡拉卡拉,
0105_0_2,0105,1阶进化,嘎啦嘎啦,等级28以上（夜晚）（在阿罗拉地区）,105Marowak-Alola_Dream.png,卡拉卡拉,阿罗拉的样子
0106_0_0,0106,幼年,无畏小子,,236Tyrogue_Dream.png,,
0106_0_1,0106,1阶进化,飞腿郎,等级20以上（攻击>防御）,106Hitmonlee_Dream.png,无畏小子,
0107_0_0,0107,幼年,无畏小子,,236Tyrogue_Dream.png,,
0107_0_1,0107,1阶进化,快拳郎,等级20以上（攻击<防御）,107Hitmonchan_Dream.png,无畏小子,
0108_0_0,0108,未进化,大舌头,,108Lickitung_Dream.png,,
0108_0_1,0108,1阶进化,大舌舔,学会滚动时提升等级,463Lickilicky_Dream.png,大舌头,
0109_0_0,0109,未进化,瓦斯弹,,109Koffing_Dream.png,,
0109_0_1,0109,1阶进化,双弹瓦斯,等级35以上,110Weezing_Dream.png,瓦斯弹,
0109_0_2,0109,1阶进化,双弹瓦斯,等级35以上（在伽勒尔地区）,110Weezing-Galar_Dream.png,瓦斯弹,伽勒尔的样子
0110_0_0,0110,未进化,瓦斯弹,,109Koffing_Dream.png,,
0110_0_1,0110,1阶进化,双弹瓦斯,等级35以上（在其他地区）,110Weezing_Dream.png,瓦斯弹,
0110_0_2,0110,1阶进化,双弹瓦斯,等级35以上（在伽勒尔地区）,110Weezing-Galar_Dream.png,瓦斯弹,伽勒尔的样子
0111_0_0,0111,未进化,独角犀牛,,111Rhyhorn_Dream.png,,
0111_0_1,0111,1阶进化,钻角犀兽,等级42以上,112Rhydon_Dream.png,独角犀牛,
0111_0_2,0111,2阶进化,超甲狂犀,携带护具连接交换,464Rhyperior_Dream.png,钻角犀兽,
0112_0_0,0112,未进化,独角犀牛,,111Rhyhorn_Dream.png,,
0112_0_1,0112,1阶进化,钻角犀兽,等级42以上,112Rhydon_Dream.png,独角犀牛,
0112_0_2,0112,2阶进化,超甲狂犀,携带护具连接交换,464Rhyperior_Dream.png,钻角犀兽,
0113_0_0,0113,幼年,小福蛋,,440Happiny_Dream.png,,
0113_0_1,0113,1阶进化,吉利蛋,携带浑圆之石提升等级（白天）,113Chansey_Dream.png,小福蛋,
0113_0_2,0113,2阶进化,幸福蛋,亲密度*220以上或友好度*158以上提升等级,242Blissey_Dream.png,吉利蛋,
0114_0_0,0114,未进化,蔓藤怪,,114Tangela_Dream.png,,
0114_0_1,0114,1阶进化,巨蔓藤,学会原始之力时提升等级,465Tangrowth_Dream.png,蔓藤怪,
0115_0_0,0115,不进化,袋兽,,115Kangaskhan_Dream.png,,
0116_0_0,0116,未进化,墨海马,,116Horsea_Dream.png,,
0116_0_1,0116,1阶进化,海刺龙,等级32以上,117Seadra_Dream.png,墨海马,
0116_0_2,0116,2阶进化,刺龙王,携带龙之鳞片连接交换,230Kingdra_Dream.png,海刺龙,
0117_0_0,0117,未进化,墨海马,,116Horsea_Dream.png,,
0117_0_1,0117,1阶进化,海刺龙,等级32以上,117Seadra_Dream.png,墨海马,
0117_0_2,0117,2阶进化,刺龙王,携带龙之鳞片连接交换,230Kingdra_Dream.png,海刺龙,
0118_0_0,0118,未进化,角金鱼,,118Goldeen_Dream.png,,
0118_0_1,0118,1阶进化,金鱼王,等级33以上,119Seaking_Dream.png,角金鱼,
0119_0_0,0119,未进化,角金鱼,,118Goldeen_Dream.png,,
0119_0_1,0119,1阶进化,金鱼王,等级33以上,119Seaking_Dream.png,角金鱼,
0120_0_0,0120,未进化,海星星,,120Staryu_Dream.png,,
0120_0_1,0120,1阶进化,宝石海星,使用水之石,121Starmie_Dream.png,海星星,
0121_0_0,0121,未进化,海星星,,120Staryu_Dream.png,,
0121_0_1,0121,1阶进化,宝石海星,使用水之石,121Starmie_Dream.png,海星星,
0122_0_0,0122,幼年,魔尼尼,,439Mime_Jr._Dream.png,,
0122_0_1,0122,1阶进化,魔墙人偶,学会模仿时提升等级（在其他地区）,122Mr._Mime_Dream.png,魔尼尼,
0122_0_2,0122,1阶进化,魔墙人偶,学会模仿时提升等级（在伽勒尔地区）,122Mr._Mime-Galar_Dream.png,魔尼尼,伽勒尔的样子
0122_0_3,0122,2阶进化,踏冰人偶,等级42以上,866Mr._Rime_Dream.png,魔墙人偶,
0123_0_0,0123,未进化,飞天螳螂,,123Scyther_Dream.png,,
0123_0_1,0123,1阶进化,巨钳螳螂,携带金属膜连接交换,212Scizor_Dream.png,飞天螳螂,
0123_0_2,0123,1阶进化,劈斧螳螂,使用黑奇石,900Kleavor_Dream.png,飞天螳螂,
0124_0_0,0124,幼年,迷唇娃,,238Smoochum_Dream.png,,
0124_0_1,0124,1阶进化,迷唇姐,等级30以上,124Jynx_Dream.png,迷唇娃,
0125_0_0,0125,幼年,电击怪,,239Elekid_Dream.png,,
0125_0_1,0125,1阶进化,电击兽,等级30以上,125Electabuzz_Dream.png,电击怪,
0125_0_2,0125,2阶进化,电击魔兽,携带电力增幅器连接交换,466Electivire_Dream.png,电击兽,
0126_0_0,0126,幼年,鸭嘴宝宝,,240Magby_Dream.png,,
0126_0_1,0126,1阶进化,鸭嘴火兽,等级30以上,126Magmar_Dream.png,鸭嘴宝宝,
0126_0_2,0126,2阶进化,鸭嘴炎兽,携带熔岩增幅器连接交换,467Magmortar_Dream.png,鸭嘴火兽,
0127_0_0,0127,不进化,凯罗斯,,127Pinsir_Dream.png,,
0128_0_0,0128,不进化,肯泰罗,,128Tauros_Dream.png,,
0128_1_0,0128,不进化,肯泰罗,肯泰罗帕底亚的样子（斗战种）,128Tauros-Combat_Dream.png,,斗战种
0128_2_0,0128,不进化,肯泰罗,肯泰罗帕底亚的样子（火炽种）,128Tauros-Blaze_Dream.png,,火炽种
0128_3_0,0128,不进化,肯泰罗,肯泰罗帕底亚的样子（水澜种）,128Tauros-Aqua_Dream.png,,水澜种
0129_0_0,0129,未进化,鲤鱼王,,129Magikarp_Dream.png,,
0129_0_1,0129,1阶进化,暴鲤龙,等级20以上,130Gyarados_Dream.png,鲤鱼王,
0130_0_0,0130,未进化,鲤鱼王,,129Magikarp_Dream.png,,
0130_0_1,0130,1阶进化,暴鲤龙,等级20以上,130Gyarados_Dream.png,鲤鱼王,
0131_0_0,0131,不进化,拉普拉斯,,131Lapras_Dream.png,,
0132_0_0,0132,不进化,百变怪,,132Ditto_Dream.png,,
0133_0_0,0133,未进化,伊布,,133Eevee_Dream.png,,
0133_0_1,0133,1阶进化,水伊布,使用水之石,134Vaporeon_Dream.png,伊布,
0133_0_2,0133,1阶进化,雷伊布,使用雷之石,135Jolteon_Dream.png,伊布,
0133_0_3,0133,1阶进化,火伊布,使用火之石,136Flareon_Dream.png,伊布,
0133_0_4,0133,1阶进化,叶伊布,来到苔岩附近提升等级或使用叶之石（第八世代起）,470Leafeon_Dream.png,伊布,
0133_0_5,0133,1阶进化,冰伊布,来到冻石附近提升等级或使用冰之石（第八世代起）,471Glaceon_Dream.png,伊布,
0133_0_6,0133,1阶进化,仙子伊布,友好度158以上学会妖精属性招式时提升等级,700Sylveon_Dream.png,伊布,
0133_0_7,0133,1阶进化,太阳伊布,亲密度220以上或友好度158以上提升等级（白天）,196Espeon_Dream.png,伊布,
0133_0_8,0133,1阶进化,月亮伊布,亲密度220以上或友好度158以上提升等级（夜晚）,197Umbreon_Dream.png,伊布,
0134_0_0,0134,未进化,伊布,,133Eevee_Dream.png,,
0134_0_1,0134,1阶进化,水伊布,使用水之石,134Vaporeon_Dream.png,伊布,
0135_0_0,0135,未进化,伊布,,133Eevee_Dream.png,,
0135_0_1,0135,1阶进化,雷伊布,使用雷之石,135Jolteon_Dream.png,伊布,
0136_0_0,0136,未进化,伊布,,133Eevee_Dream.png,,
0136_0_1,0136,1阶进化,火伊布,使用火之石,136Flareon_Dream.png,伊布,
0137_0_0,0137,未进化,多边兽,,137Porygon_Dream.png,,
0137_0_1,0137,1阶进化,多边兽2型,携带升级数据连接交换,233Porygon2_Dream.png,多边兽,
0137_0_2,0137,2阶进化,多边兽乙型,携带可疑补丁连接交换,474Porygon-Z_Dream.png,多边兽2型,
0138_0_0,0138,未进化,菊石兽,,138Omanyte_Dream.png,,
0138_0_1,0138,1阶进化,多刺菊石兽,等级40以上,139Omastar_Dream.png,菊石兽,
0139_0_0,0139,未进化,菊石兽,,138Omanyte_Dream.png,,
0139_0_1,0139,1阶进化,多刺菊石兽,等级40以上,139Omastar_Dream.png,菊石兽,
0140_0_0,0140,未进化,化石盔,,140Kabuto_Dream.png,,
0140_0_1,0140,1阶进化,镰刀盔,等级40以上,141Kabutops_Dream.png,化石盔,
0141_0_0,0141,未进化,化石盔,,140Kabuto_Dream.png,,
0141_0_1,0141,1阶进化,镰刀盔,等级40以上,141Kabutops_Dream.png,化石盔,
0142_0_0,0142,不进化,化石翼龙,,142Aerodactyl_Dream.png,,
0143_0_0,0143,幼年,小卡比兽,,446Munchlax_Dream.png,,
0143_0_1,0143,1阶进化,卡比兽,亲密度*220以上或友好度*158以上提升等级,143Snorlax_Dream.png,小卡比兽,
0144_0_0,0144,不进化,急冻鸟,,144Articuno_Dream.png,,
0145_0_0,0145,不进化,闪电鸟,,145Zapdos_Dream.png,,
0146_0_0,0146,不进化,火焰鸟,,146Moltres_Dream.png,,
0147_0_0,0147,未进化,迷你龙,,147Dratini_Dream.png,,
0147_0_1,0147,1阶进化,哈克龙,等级30以上,148Dragonair_Dream.png,迷你龙,
0147_0_2,0147,2阶进化,快龙,等级55以上,149Dragonite_Dream.png,哈克龙,
0148_0_0,0148,未进化,迷你龙,,147Dratini_Dream.png,,
0148_0_1,0148,1阶进化,哈克龙,等级30以上,148Dragonair_Dream.png,迷你龙,
0148_0_2,0148,2阶进化,快龙,等级55以上,149Dragonite_Dream.png,哈克龙,
0149_0_0,0149,未进化,迷你龙,,147Dratini_Dream.png,,
0149_0_1,0149,1阶进化,哈克龙,等级30以上,148Dragonair_Dream.png,迷你龙,
0149_0_2,0149,2阶进化,快龙,等级55以上,149Dragonite_Dream.png,哈克龙,
0150_0_0,0150,不进化,超梦,,150Mewtwo_Dream.png,,
0151_0_0,0151,不进化,梦幻,,151Mew_Dream.png,,
0152_0_0,0152,未进化,菊草叶,,152Chikorita_Dream.png,,
0152_0_1,0152,1阶进化,月桂叶,等级16以上,153Bayleef_Dream.png,菊草叶,
0152_0_2,0152,2阶进化,大竺葵,等级32以上,154Meganium_Dream.png,月桂叶,
0153_0_0,0153,未进化,菊草叶,,152Chikorita_Dream.png,,
0153_0_1,0153,1阶进化,月桂叶,等级16以上,153Bayleef_Dream.png,菊草叶,
0153_0_2,0153,2阶进化,大竺葵,等级32以上,154Meganium_Dream.png,月桂叶,
0154_0_0,0154,未进化,菊草叶,,152Chikorita_Dream.png,,
0154_0_1,0154,1阶进化,月桂叶,等级16以上,153Bayleef_Dream.png,菊草叶,
0154_0_2,0154,2阶进化,大竺葵,等级32以上,154Meganium_Dream.png,月桂叶,
0155_0_0,0155,未进化,火球鼠,,155Cyndaquil_Dream.png,,
0155_0_1,0155,1阶进化,火岩鼠,等级14以上（在其他地区）,156Quilava_Dream.png,火球鼠,
0155_0_2,0155,2阶进化,火暴兽,等级36以上（在其他地区）,157Typhlosion_Dream.png,火岩鼠,
0155_0_3,0155,2阶进化,火暴兽,等级36以上（在洗翠地区）,157Typhlosion-Hisui.png,火岩鼠,洗翠的样子
0156_0_0,0156,未进化,火球鼠,,155Cyndaquil_Dream.png,,
0156_0_1,0156,1阶进化,火岩鼠,等级14以上（在其他地区）,156Quilava_Dream.png,火球鼠,
0156_0_2,0156,2阶进化,火暴兽,等级36以上（在其他地区）,157Typhlosion_Dream.png,火岩鼠,
0156_0_3,0156,2阶进化,火暴兽,等级36以上（在洗翠地区）,157Typhlosion-Hisui.png,火岩鼠,洗翠的样子
0157_0_0,0157,未进化,火球鼠,,155Cyndaquil_Dream.png,,
0157_0_1,0157,1阶进化,火岩鼠,等级14以上（在其他地区）,156Quilava_Dream.png,火球鼠,
0157_0_2,0157,2阶进化,火暴兽,等级36以上（在其他地区）,157Typhlosion_Dream.png,火岩鼠,
0157_0_3,0157,2阶进化,火暴兽,等级36以上（在洗翠地区）,157Typhlosion-Hisui.png,火岩鼠,洗翠的样子
0158_0_0,0158,未进化,小锯鳄,,158Totodile_Dream.png,,
0158_0_1,0158,1阶进化,蓝鳄,等级18以上,159Croconaw_Dream.png,小锯鳄,
0158_0_2,0158,2阶进化,大力鳄,等级30以上,160Feraligatr_Dream.png,蓝鳄,
0159_0_0,0159,未进化,小锯鳄,,158Totodile_Dream.png,,
0159_0_1,0159,1阶进化,蓝鳄,等级18以上,159Croconaw_Dream.png,小锯鳄,
0159_0_2,0159,2阶进化,大力鳄,等级30以上,160Feraligatr_Dream.png,蓝鳄,
0160_0_0,0160,未进化,小锯鳄,,158Totodile_Dream.png,,
0160_0_1,0160,1阶进化,蓝鳄,等级18以上,159Croconaw_Dream.png,小锯鳄,
0160_0_2,0160,2阶进化,大力鳄,等级30以上,160Feraligatr_Dream.png,蓝鳄,
0161_0_0,0161,未进化,尾立,,161Sentret_Dream.png,,
0161_0_1,0161,1阶进化,大尾立,等级15以上,162Furret_Dream.png,尾立,
0162_0_0,0162,未进化,尾立,,161Sentret_Dream.png,,
0162_0_1,0162,1阶进化,大尾立,等级15以上,162Furret_Dream.png,尾立,
0163_0_0,0163,未进化,咕咕,,163Hoothoot_Dream.png,,
0163_0_1,0163,1阶进化,猫头夜鹰,等级20以上,164Noctowl_Dream.png,咕咕,
0164_0_0,0164,未进化,咕咕,,163Hoothoot_Dream.png,,
0164_0_1,0164,1阶进化,猫头夜鹰,等级20以上,164Noctowl_Dream.png,咕咕,
0165_0_0,0165,未进化,芭瓢虫,,165Ledyba_Dream.png,,
0165_0_1,0165,1阶进化,安瓢虫,等级18以上,166Ledian_Dream.png,芭瓢虫,
0166_0_0,0166,未进化,芭瓢虫,,165Ledyba_Dream.png,,
0166_0_1,0166,1阶进化,安瓢虫,等级18以上,166Ledian_Dream.png,芭瓢虫,
0167_0_0,0167,未进化,圆丝蛛,,167Spinarak_Dream.png,,
0167_0_1,0167,1阶进化,阿利多斯,等级22以上,168Ariados_Dream.png,圆丝蛛,
0168_0_0,0168,未进化,圆丝蛛,,167Spinarak_Dream.png,,
0168_0_1,0168,1阶进化,阿利多斯,等级22以上,168Ariados_Dream.png,圆丝蛛,
0169_0_0,0169,未进化,超音蝠,,041Zubat_Dream.png,,
0169_0_1,0169,1阶进化,大嘴蝠,等级22以上,042Golbat_Dream.png,超音蝠,
0169_0_2,0169,2阶进化,叉字蝠,亲密度*220以上或友好度*158以上提升等级,169Crobat_Dream.png,大嘴蝠,
0170_0_0,0170,未进化,灯笼鱼,,170Chinchou_Dream.png,,
0170_0_1,0170,1阶进化,电灯怪,等级27以上,171Lanturn_Dream.png,灯笼鱼,
0171_0_0,0171,未进化,灯笼鱼,,170Chinchou_Dream.png,,
0171_0_1,0171,1阶进化,电灯怪,等级27以上,171Lanturn_Dream.png,灯笼鱼,
0172_0_0,0172,幼年,皮丘,,172Pichu_Dream.png,,
0172_0_1,0172,1阶进化,皮卡丘,亲密度*220以上或友好度*158以上提升等级,025Pikachu_Dream.png,皮丘,
0172_0_2,0172,2阶进化,雷丘,使用雷之石（在其他地区或究极空间）,026Raichu_Dream.png,皮卡丘,
0172_0_3,0172,2阶进化,雷丘,使用雷之石（在阿罗拉地区）,026Raichu-Alola_Dream.png,皮卡丘,阿罗拉的样子
0173_0_0,0173,幼年,皮宝宝,,173Cleffa_Dream.png,,
0173_0_1,0173,1阶进化,皮皮,亲密度*220以上或友好度*158以上提升等级,035Clefairy_Dream.png,皮宝宝,
0173_0_2,0173,2阶进化,皮可西,使用月之石,036Clefable_Dream.png,皮皮,
0174_0_0,0174,幼年,宝宝丁,,174Igglybuff_Dream.png,,
0174_0_1,0174,1阶进化,胖丁,亲密度*220以上或友好度*158以上提升等级,039Jigglypuff_Dream.png,宝宝丁,
0174_0_2,0174,2阶进化,胖可丁,使用月之石,040Wigglytuff_Dream.png,胖丁,
0175_0_0,0175,幼年,波克比,,175Togepi_Dream.png,,
0175_0_1,0175,1阶进化,波克基古,亲密度*220以上或友好度*158以上提升等级,176Togetic_Dream.png,波克比,
0175_0_2,0175,2阶进化,波克基斯,使用光之石,468Togekiss_Dream.png,波克基古,
0176_0_0,0176,幼年,波克比,,175Togepi_Dream.png,,
0176_0_1,0176,1阶进化,波克基古,亲密度*220以上或友好度*158以上提升等级,176Togetic_Dream.png,波克比,
0176_0_2,0176,2阶进化,波克基斯,使用光之石,468Togekiss_Dream.png,波克基古,
0177_0_0,0177,未进化,天然雀,,177Natu_Dream.png,,
0177_0_1,0177,1阶进化,天然鸟,等级25以上,178Xatu_Dream.png,天然雀,
0178_0_0,0178,未进化,天然雀,,177Natu_Dream.png,,
0178_0_1,0178,1阶进化,天然鸟,等级25以上,178Xatu_Dream.png,天然雀,
0179_0_0,0179,未进化,咩利羊,,179Mareep_Dream.png,,
0179_0_1,0179,1阶进化,茸茸羊,等级15以上,180Flaaffy_Dream.png,咩利羊,
0179_0_2,0179,2阶进化,电龙,等级30以上,181Ampharos_Dream.png,茸茸羊,
0180_0_0,0180,未进化,咩利羊,,179Mareep_Dream.png,,
0180_0_1,0180,1阶进化,茸茸羊,等级15以上,180Flaaffy_Dream.png,咩利羊,
0180_0_2,0180,2阶进化,电龙,等级30以上,181Ampharos_Dream.png,茸茸羊,
0181_0_0,0181,未进化,咩利羊,,179Mareep_Dream.png,,
0181_0_1,0181,1阶进化,茸茸羊,等级15以上,180Flaaffy_Dream.png,咩利羊,
0181_0_2,0181,2阶进化,电龙,等级30以上,181Ampharos_Dream.png,茸茸羊,
0182_0_0,0182,未进化,走路草,,043Oddish_Dream.png,,
0182_0_1,0182,1阶进化,臭臭花,等级21以上,044Gloom_Dream.png,走路草,
0182_0_2,0182,2阶进化,美丽花,使用日之石,182Bellossom_Dream.png,臭臭花,
0183_0_0,0183,幼年,露力丽,,298Azurill_Dream.png,,
0183_0_1,0183,1阶进化,玛力露,亲密度*220以上或友好度*158以上提升等级,183Marill_Dream.png,露力丽,
0183_0_2,0183,2阶进化,玛力露丽,等级18以上,184Azumarill_Dream.png,玛力露,
0184_0_0,0184,幼年,露力丽,,298Azurill_Dream.png,,
0184_0_1,0184,1阶进化,玛力露,亲密度*220以上或友好度*158以上提升等级,183Marill_Dream.png,露力丽,
0184_0_2,0184,2阶进化,玛力露丽,等级18以上,184Azumarill_Dream.png,玛力露,
0185_0_0,0185,幼年,盆才怪,,438Bonsly_Dream.png,,
0185_0_1,0185,1阶进化,树才怪,学会模仿时提升等级,185Sudowoodo_Dream.png,盆才怪,
0186_0_0,0186,未进化,蚊香蝌蚪,,060Poliwag_Dream.png,,
0186_0_1,0186,1阶进化,蚊香君,等级25以上,061Poliwhirl_Dream.png,蚊香蝌蚪,
0186_0_2,0186,2阶进化,蚊香蛙皇,携带王者之证连接交换,186Politoed_Dream.png,蚊香君,
0187_0_0,0187,未进化,毽子草,,187Hoppip_Dream.png,,
0187_0_1,0187,1阶进化,毽子花,等级18以上,188Skiploom_Dream.png,毽子草,
0187_0_2,0187,2阶进化,毽子棉,等级27以上,189Jumpluff_Dream.png,毽子花,
0188_0_0,0188,未进化,毽子草,,187Hoppip_Dream.png,,
0188_0_1,0188,1阶进化,毽子花,等级18以上,188Skiploom_Dream.png,毽子草,
0188_0_2,0188,2阶进化,毽子棉,等级27以上,189Jumpluff_Dream.png,毽子花,
0189_0_0,0189,未进化,毽子草,,187Hoppip_Dream.png,,
0189_0_1,0189,1阶进化,毽子花,等级18以上,188Skiploom_Dream.png,毽子草,
0189_0_2,0189,2阶进化,毽子棉,等级27以上,189Jumpluff_Dream.png,毽子花,
0190_0_0,0190,未进化,长尾怪手,,190Aipom_Dream.png,,
0190_0_1,0190,1阶进化,双尾怪手,学会二连击时提升等级,424Ambipom_Dream.png,长尾怪手,
0191_0_0,0191,未进化,向日种子,,191Sunkern_Dream.png,,
0191_0_1,0191,1阶进化,向日花怪,使用日之石,192Sunflora_Dream.png,向日种子,
0192_0_0,0192,未进化,向日种子,,191Sunkern_Dream.png,,
0192_0_1,0192,1阶进化,向日花怪,使用日之石,192Sunflora_Dream.png,向日种子,
0193_0_0,0193,未进化,蜻蜻蜓,,193Yanma_Dream.png,,
0193_0_1,0193,1阶进化,远古巨蜓,学会原始之力时提升等级,469Yanmega_Dream.png,蜻蜻蜓,
0194_0_0,0194,未进化,乌波,,194Wooper_Dream.png,,
0194_0_1,0194,1阶进化,沼王,等级20以上,195Quagsire_Dream.png,乌波,
0194_1_0,0194,未进化,乌波,,194Wooper-Paldea_Dream.png,,帕底亚的样子
0194_1_1,0194,1阶进化,土王,等级20以上,980Clodsire_Dream.png,乌波,
0195_0_0,0195,未进化,乌波,,194Wooper_Dream.png,,
0195_0_1,0195,1阶进化,沼王,等级20以上,195Quagsire_Dream.png,乌波,
0196_0_0,0196,未进化,伊布,,133Eevee_Dream.png,,
0196_0_1,0196,1阶进化,太阳伊布,亲密度*220以上或友好度*158以上提升等级（白天）,196Espeon_Dream.png,伊布,
0197_0_0,0197,未进化,伊布,,133Eevee_Dream.png,,
0197_0_1,0197,1阶进化,月亮伊布,亲密度*220以上或友好度*158以上提升等级（夜晚）,197Umbreon_Dream.png,伊布,
0198_0_0,0198,未进化,黑暗鸦,,198Murkrow_Dream.png,,
0198_0_1,0198,1阶进化,乌鸦头头,使用暗之石,430Honchkrow_Dream.png,黑暗鸦,
0199_0_0,0199,未进化,呆呆兽,,079Slowpoke_Dream.png,,
0199_0_1,0199,1阶进化,呆呆王,携带王者之证连接交换,199Slowking_Dream.png,呆呆兽,
0199_1_0,0199,未进化,呆呆兽,,079Slowpoke-Galar_Dream.png,,伽勒尔的样子
