form_id,pokemon_id,form_name,is_mega,is_gmax,image,types,genus,height,weight,gender_rate,shape,color,catch_rate_number,catch_rate_percentage,egg_groups
0098_0,0098,大钳蟹,False,False,0098-大钳蟹.png,水,清水蟹宝可梦,0.4m,6.5kg,"{'male': '50%', 'female': '50%'}",虫形,红色,225,29.4%,水中3
0099_0,0099,巨钳蟹,False,False,0099-巨钳蟹.png,水,钳子宝可梦,1.3m,60.0kg,"{'male': '50%', 'female': '50%'}",虫形,红色,60,7.8%,水中3
0099_1,0099,超极巨化巨钳蟹,False,True,0099.1-超极巨化巨钳蟹.png,水,钳子宝可梦,19.0~??.?m,???.?kg,"{'male': '50%', 'female': '50%'}",虫形,红色,60,7.8%,水中3
0100_0,0100,霹雳电球,False,False,0100-霹雳电球.png,电,球宝可梦,0.5m,10.4kg,,球形,红色,190,24.8%,矿物
0100_1,0100,洗翠霹雳电球,False,False,0100.1-洗翠霹雳电球.png,电;草,丸宝可梦,0.5m,13.0kg,,球形,红色,190,24.8%,矿物
0101_0,0101,顽皮雷弹,False,False,0101-顽皮雷弹.png,电,球宝可梦,1.2m,66.6kg,,球形,红色,60,7.8%,矿物
0101_1,0101,洗翠顽皮雷弹,False,False,0101.1-洗翠顽皮雷弹.png,电;草,丸宝可梦,1.2m,71.0kg,,球形,红色,60,7.8%,矿物
0102_0,0102,蛋蛋,False,False,0102-蛋蛋.png,草;超能力,蛋宝可梦,0.4m,2.5kg,"{'male': '50%', 'female': '50%'}",组合形,粉红色,90,11.8%,植物
0103_0,0103,椰蛋树,False,False,0103-椰蛋树.png,草;超能力,椰子宝可梦,2.0m,120.0kg,"{'male': '50%', 'female': '50%'}",双腿形,黄色,45,5.9%,植物
0103_1,0103,阿罗拉椰蛋树,False,False,0103.1-阿罗拉椰蛋树.png,草;龙,椰子宝可梦,10.9m,415.6kg,"{'male': '50%', 'female': '50%'}",双腿形,黄色,45,5.9%,植物
0104_0,0104,卡拉卡拉,False,False,0104-卡拉卡拉.png,地面,孤独宝可梦,0.4m,6.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,褐色,190,24.8%,怪兽
0105_0,0105,嘎啦嘎啦,False,False,0105-嘎啦嘎啦.png,地面,爱骨宝可梦,1.0m,45.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,褐色,75,9.8%,怪兽
0105_1,0105,阿罗拉嘎啦嘎啦,False,False,0105.1-阿罗拉嘎啦嘎啦.png,火;幽灵,爱骨宝可梦,1.0m,34.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,紫色,75,9.8%,怪兽
0106_0,0106,飞腿郎,False,False,0106-飞腿郎.png,格斗,踢腿宝可梦,1.5m,49.8kg,"{'male': '100%', 'female': None}",人形,褐色,45,5.9%,人型
0107_0,0107,快拳郎,False,False,0107-快拳郎.png,格斗,拳击宝可梦,1.4m,50.2kg,"{'male': '100%', 'female': None}",人形,褐色,45,5.9%,人型
0108_0,0108,大舌头,False,False,0108-大舌头.png,一般,舔舔宝可梦,1.2m,65.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,粉红色,45,5.9%,怪兽
0109_0,0109,瓦斯弹,False,False,0109-瓦斯弹.png,毒,毒气宝可梦,0.6m,1.0kg,"{'male': '50%', 'female': '50%'}",球形,紫色,190,24.8%,不定形
0110_0,0110,双弹瓦斯,False,False,0110-双弹瓦斯.png,毒,毒气宝可梦,1.2m,9.5kg,"{'male': '50%', 'female': '50%'}",组合形,紫色,60,7.8%,不定形
0110_1,0110,伽勒尔双弹瓦斯,False,False,0110.1-伽勒尔双弹瓦斯.png,毒;妖精,毒气宝可梦,3.0m,16.0kg,"{'male': '50%', 'female': '50%'}",组合形,灰色,60,7.8%,不定形
0111_0,0111,独角犀牛,False,False,0111-独角犀牛.png,地面;岩石,尖尖宝可梦,1.0m,115.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,灰色,120,15.7%,怪兽;陆上
0112_0,0112,钻角犀兽,False,False,0112-钻角犀兽.png,地面;岩石,钻锥宝可梦,1.9m,120.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,灰色,60,7.8%,怪兽;陆上
0113_0,0113,吉利蛋,False,False,0113-吉利蛋.png,一般,蛋宝可梦,1.1m,34.6kg,"{'male': None, 'female': '100%'}",双足兽形,粉红色,30,3.9%,妖精
0114_0,0114,蔓藤怪,False,False,0114-蔓藤怪.png,草,藤蔓状宝可梦,1.0m,35.0kg,"{'male': '50%', 'female': '50%'}",双腿形,蓝色,45,5.9%,植物
0115_0,0115,袋兽,False,False,0115-袋兽.png,一般,亲子宝可梦,2.2m,80.0kg,"{'male': None, 'female': '100%'}",双足兽形,褐色,45,5.9%,怪兽
0115_1,0115,超级袋兽,True,False,0115.1-超级袋兽.png,一般,亲子宝可梦,2.2m,100.0kg,"{'male': None, 'female': '100%'}",双足兽形,褐色,45,5.9%,怪兽
0116_0,0116,墨海马,False,False,0116-墨海马.png,水,龙宝可梦,0.4m,8.0kg,"{'male': '50%', 'female': '50%'}",柱形,蓝色,225,29.4%,水中1;龙
0117_0,0117,海刺龙,False,False,0117-海刺龙.png,水,龙宝可梦,1.2m,25.0kg,"{'male': '50%', 'female': '50%'}",柱形,蓝色,75,9.8%,水中1;龙
0118_0,0118,角金鱼,False,False,0118-角金鱼.png,水,金鱼宝可梦,0.6m,15.0kg,"{'male': '50%', 'female': '50%'}",鱼形,红色,225,29.4%,水中2
0119_0,0119,金鱼王,False,False,0119-金鱼王.png,水,金鱼宝可梦,1.3m,39.0kg,"{'male': '50%', 'female': '50%'}",鱼形,红色,60,7.8%,水中2
0120_0,0120,海星星,False,False,0120-海星星.png,水,星形宝可梦,0.8m,34.5kg,,柱形,褐色,225,29.4%,水中3
0121_0,0121,宝石海星,False,False,0121-宝石海星.png,水;超能力,谜宝可梦,1.1m,80.0kg,,柱形,紫色,60,7.8%,水中3
0122_0,0122,魔墙人偶,False,False,0122-魔墙人偶.png,超能力;妖精,屏障宝可梦,1.3m,54.5kg,"{'male': '50%', 'female': '50%'}",人形,粉红色,45,5.9%,人型
0122_1,0122,伽勒尔魔墙人偶,False,False,0122.1-伽勒尔魔墙人偶.png,冰;超能力,舞蹈宝可梦,1.4m,56.8kg,"{'male': '50%', 'female': '50%'}",人形,白色,未知,,人型
0123_0,0123,飞天螳螂,False,False,0123-飞天螳螂.png,虫;飞行,螳螂宝可梦,1.5m,56.0kg,"{'male': '50%', 'female': '50%'}",多翅形,绿色,45,5.9%,虫
0124_0,0124,迷唇姐,False,False,0124-迷唇姐.png,冰;超能力,人形宝可梦,1.4m,40.6kg,"{'male': None, 'female': '100%'}",人形,红色,45,5.9%,人型
0125_0,0125,电击兽,False,False,0125-电击兽.png,电,电击宝可梦,1.1m,30.0kg,"{'male': '75%', 'female': '25%'}",双足兽形,黄色,45,5.9%,人型
0126_0,0126,鸭嘴火兽,False,False,0126-鸭嘴火兽.png,火,吐火宝可梦,1.3m,44.5kg,"{'male': '75%', 'female': '25%'}",双足兽形,红色,45,5.9%,人型
0127_0,0127,凯罗斯,False,False,0127-凯罗斯.png,虫,锹形虫宝可梦,1.5m,55.0kg,"{'male': '50%', 'female': '50%'}",人形,褐色,45,5.9%,虫
0127_1,0127,超级凯罗斯,True,False,0127.1-超级凯罗斯.png,虫;飞行,锹形虫宝可梦,1.7m,59.0kg,"{'male': '50%', 'female': '50%'}",多翅形,褐色,45,5.9%,虫
0128_0,0128,肯泰罗,False,False,0128-肯泰罗.png,一般,暴牛宝可梦,1.4m,88.4kg,"{'male': '100%', 'female': None}",四足兽形,褐色,45,5.9%,陆上
0128_1,0128,肯泰罗-帕底亚的样子斗战种,False,False,0128.1-肯泰罗-帕底亚的样子斗战种.png,格斗,暴牛宝可梦,1.4m,115kg,"{'male': '100%', 'female': None}",四足兽形,黑色,45,5.9%,陆上
0128_2,0128,肯泰罗-帕底亚的样子火炽种,False,False,0128.2-肯泰罗-帕底亚的样子火炽种.png,格斗;火,暴牛宝可梦,1.4m,85kg,"{'male': '100%', 'female': None}",四足兽形,黑色,45,5.9%,陆上
0128_3,0128,肯泰罗-帕底亚的样子水澜种,False,False,0128.3-肯泰罗-帕底亚的样子水澜种.png,格斗;水,暴牛宝可梦,1.4m,110kg,"{'male': '100%', 'female': None}",四足兽形,黑色,45,5.9%,陆上
0129_0,0129,鲤鱼王,False,False,0129-鲤鱼王.png,水,鱼宝可梦,0.9m,10.0kg,"{'male': '50%', 'female': '50%'}",鱼形,红色,255,33.3%,水中2;龙
0130_0,0130,暴鲤龙,False,False,0130-暴鲤龙.png,水;飞行,凶恶宝可梦,6.5m,235.0kg,"{'male': '50%', 'female': '50%'}",蛇形,蓝色,45,5.9%,水中2;龙
0130_1,0130,超级暴鲤龙,True,False,0130.1-超级暴鲤龙.png,水;恶,凶恶宝可梦,6.5m,305.0kg,"{'male': '50%', 'female': '50%'}",蛇形,蓝色,45,5.9%,水中2;龙
0131_0,0131,拉普拉斯,False,False,0131-拉普拉斯.png,水;冰,乘载宝可梦,2.5m,220.0kg,"{'male': '50%', 'female': '50%'}",鱼形,蓝色,45,5.9%,怪兽;水中1
0131_1,0131,超极巨化拉普拉斯,False,True,0131.1-超极巨化拉普拉斯.png,水;冰,乘载宝可梦,24.0~??.?m,???.?kg,"{'male': '50%', 'female': '50%'}",鱼形,蓝色,45,5.9%,怪兽;水中1
0132_0,0132,百变怪,False,False,0132-百变怪.png,一般,变身宝可梦,0.3m,4.0kg,,球形,紫色,35,4.6%,百变怪
0133_0,0133,伊布,False,False,0133-伊布.png,一般,进化宝可梦,0.3m,6.5kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,褐色,45,5.9%,陆上
0133_1,0133,超极巨化伊布,False,True,0133.1-超极巨化伊布.png,一般,进化宝可梦,18.0~??.?m,???.?kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,褐色,45,5.9%,陆上
0134_0,0134,水伊布,False,False,0134-水伊布.png,水,吐泡宝可梦,1.0m,29.0kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,蓝色,45,5.9%,陆上
0135_0,0135,雷伊布,False,False,0135-雷伊布.png,电,雷宝可梦,0.8m,24.5kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,黄色,45,5.9%,陆上
0136_0,0136,火伊布,False,False,0136-火伊布.png,火,火宝可梦,0.9m,25.0kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,红色,45,5.9%,陆上
0137_0,0137,多边兽,False,False,0137-多边兽.png,一般,虚拟宝可梦,0.8m,36.5kg,,双腿形,粉红色,45,5.9%,矿物
0138_0,0138,菊石兽,False,False,0138-菊石兽.png,岩石;水,漩涡宝可梦,0.4m,7.5kg,"{'male': '87.5%', 'female': '12.5%'}",触手形,蓝色,45,5.9%,水中1;水中3
0139_0,0139,多刺菊石兽,False,False,0139-多刺菊石兽.png,岩石;水,漩涡宝可梦,1.0m,35.0kg,"{'male': '87.5%', 'female': '12.5%'}",触手形,蓝色,45,5.9%,水中1;水中3
0140_0,0140,化石盔,False,False,0140-化石盔.png,岩石;水,甲壳宝可梦,0.5m,11.5kg,"{'male': '87.5%', 'female': '12.5%'}",虫形,褐色,45,5.9%,水中1;水中3
0141_0,0141,镰刀盔,False,False,0141-镰刀盔.png,岩石;水,甲壳宝可梦,1.3m,40.5kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,褐色,45,5.9%,水中1;水中3
0142_0,0142,化石翼龙,False,False,0142-化石翼龙.png,岩石;飞行,化石宝可梦,1.8m,59.0kg,"{'male': '87.5%', 'female': '12.5%'}",双翅形,紫色,45,5.9%,飞行
0142_1,0142,超级化石翼龙,True,False,0142.1-超级化石翼龙.png,岩石;飞行,化石宝可梦,2.1m,79.0kg,"{'male': '87.5%', 'female': '12.5%'}",双翅形,紫色,45,5.9%,飞行
0143_0,0143,卡比兽,False,False,0143-卡比兽.png,一般,瞌睡宝可梦,2.1m,460.0kg,"{'male': '87.5%', 'female': '12.5%'}",人形,黑色,25,3.3%,怪兽
0143_1,0143,超极巨化卡比兽,False,True,0143.1-超极巨化卡比兽.png,一般,瞌睡宝可梦,35.0~??.?m,???.?kg,"{'male': '87.5%', 'female': '12.5%'}",人形,黑色,25,3.3%,怪兽
0144_0,0144,急冻鸟,False,False,0144-急冻鸟.png,冰;飞行,冰冻宝可梦,1.7m,55.4kg,,双翅形,蓝色,3,0.4%,未发现
0144_1,0144,伽勒尔急冻鸟,False,False,0144.1-伽勒尔急冻鸟.png,超能力;飞行,冷酷宝可梦,1.7m,50.9kg,,双翅形,紫色,3,0.4%,未发现
0145_0,0145,闪电鸟,False,False,0145-闪电鸟.png,电;飞行,电击宝可梦,1.6m,52.6kg,,双翅形,黄色,3,0.4%,未发现
0145_1,0145,伽勒尔闪电鸟,False,False,0145.1-伽勒尔闪电鸟.png,格斗;飞行,健脚宝可梦,1.6m,58.2kg,,双翅形,黄色,3,0.4%,未发现
0146_0,0146,火焰鸟,False,False,0146-火焰鸟.png,火;飞行,火焰宝可梦,2.0m,60.0kg,,双翅形,黄色,3,0.4%,未发现
0146_1,0146,伽勒尔火焰鸟,False,False,0146.1-伽勒尔火焰鸟.png,恶;飞行,邪恶宝可梦,2.0m,66.0kg,,双翅形,红色,3,0.4%,未发现
0147_0,0147,迷你龙,False,False,0147-迷你龙.png,龙,龙宝可梦,1.8m,3.3kg,"{'male': '50%', 'female': '50%'}",蛇形,蓝色,45,5.9%,水中1;龙
0148_0,0148,哈克龙,False,False,0148-哈克龙.png,龙,龙宝可梦,4.0m,16.5kg,"{'male': '50%', 'female': '50%'}",蛇形,蓝色,45,5.9%,水中1;龙
0149_0,0149,快龙,False,False,0149-快龙.png,龙;飞行,龙宝可梦,2.2m,210.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,褐色,45,5.9%,水中1;龙
0150_0,0150,超梦,False,False,0150-超梦.png,超能力,基因宝可梦,2.0m,122.0kg,,双足兽形,紫色,3,0.4%,未发现
0150_1,0150,超级超梦Ｘ,True,False,0150.1-超级超梦Ｘ.png,超能力;格斗,基因宝可梦,2.3m,127.0kg,,双足兽形,紫色,3,0.4%,未发现
0150_2,0150,超级超梦Ｙ,True,False,0150.2-超级超梦Ｙ.png,超能力,基因宝可梦,1.5m,33.0kg,,双足兽形,紫色,3,0.4%,未发现
0151_0,0151,梦幻,False,False,0151-梦幻.png,超能力,新种宝可梦,0.4m,4.0kg,,双足兽形,粉红色,45,5.9%,未发现
0152_0,0152,菊草叶,False,False,0152-菊草叶.png,草,叶子宝可梦,0.9m,6.4kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,绿色,45,5.9%,怪兽;植物
0153_0,0153,月桂叶,False,False,0153-月桂叶.png,草,叶子宝可梦,1.2m,15.8kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,绿色,45,5.9%,怪兽;植物
0154_0,0154,大竺葵,False,False,0154-大竺葵.png,草,芳草宝可梦,1.8m,100.5kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,绿色,45,5.9%,怪兽;植物
0155_0,0155,火球鼠,False,False,0155-火球鼠.png,火,火鼠宝可梦,0.5m,7.9kg,"{'male': '87.5%', 'female': '12.5%'}",人形,黄色,45,5.9%,陆上
0156_0,0156,火岩鼠,False,False,0156-火岩鼠.png,火,火山宝可梦,0.9m,19.0kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,黄色,45,5.9%,陆上
0157_0,0157,火暴兽,False,False,0157-火暴兽.png,火,火山宝可梦,1.7m,79.5kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,黄色,45,5.9%,陆上
0157_1,0157,洗翠火暴兽,False,False,0157.1-洗翠火暴兽.png,火;幽灵,磷火宝可梦,1.6m,69.8kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,黄色,45,5.9%,陆上
0158_0,0158,小锯鳄,False,False,0158-小锯鳄.png,水,大颚宝可梦,0.6m,9.5kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,蓝色,45,5.9%,怪兽;水中1
0159_0,0159,蓝鳄,False,False,0159-蓝鳄.png,水,大颚宝可梦,1.1m,25.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,蓝色,45,5.9%,怪兽;水中1
0160_0,0160,大力鳄,False,False,0160-大力鳄.png,水,大颚宝可梦,2.3m,88.8kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,蓝色,45,5.9%,怪兽;水中1
0161_0,0161,尾立,False,False,0161-尾立.png,一般,放哨宝可梦,0.8m,6.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,255,33.3%,陆上
0162_0,0162,大尾立,False,False,0162-大尾立.png,一般,长躯干宝可梦,1.8m,32.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,90,11.8%,陆上
0163_0,0163,咕咕,False,False,0163-咕咕.png,一般;飞行,猫头鹰宝可梦,0.7m,21.2kg,"{'male': '50%', 'female': '50%'}",双翅形,褐色,255,33.3%,飞行
0164_0,0164,猫头夜鹰,False,False,0164-猫头夜鹰.png,一般;飞行,猫头鹰宝可梦,1.6m,40.8kg,"{'male': '50%', 'female': '50%'}",双翅形,褐色,90,11.8%,飞行
0165_0,0165,芭瓢虫,False,False,0165-芭瓢虫.png,虫;飞行,五星宝可梦,1.0m,10.8kg,"{'male': '50%', 'female': '50%'}",双翅形,红色,255,33.3%,虫
0166_0,0166,安瓢虫,False,False,0166-安瓢虫.png,虫;飞行,五星宝可梦,1.4m,35.6kg,"{'male': '50%', 'female': '50%'}",双翅形,红色,90,11.8%,虫
0167_0,0167,圆丝蛛,False,False,0167-圆丝蛛.png,虫;毒,吐丝宝可梦,0.5m,8.5kg,"{'male': '50%', 'female': '50%'}",虫形,绿色,255,33.3%,虫
0168_0,0168,阿利多斯,False,False,0168-阿利多斯.png,虫;毒,长腿宝可梦,1.1m,33.5kg,"{'male': '50%', 'female': '50%'}",虫形,红色,90,11.8%,虫
0169_0,0169,叉字蝠,False,False,0169-叉字蝠.png,毒;飞行,蝙蝠宝可梦,1.8m,75.0kg,"{'male': '50%', 'female': '50%'}",多翅形,紫色,90,11.8%,飞行
0170_0,0170,灯笼鱼,False,False,0170-灯笼鱼.png,水;电,琵琶鱼宝可梦,0.5m,12.0kg,"{'male': '50%', 'female': '50%'}",鱼形,蓝色,190,24.8%,水中2
0171_0,0171,电灯怪,False,False,0171-电灯怪.png,水;电,灯宝可梦,1.2m,22.5kg,"{'male': '50%', 'female': '50%'}",鱼形,蓝色,75,9.8%,水中2
0172_0,0172,皮丘,False,False,0172-皮丘.png,电,小鼠宝可梦,0.3m,2.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,黄色,190,24.8%,未发现
0173_0,0173,皮宝宝,False,False,0173-皮宝宝.png,妖精,星形宝可梦,0.3m,3.0kg,"{'male': '25%', 'female': '75%'}",双足兽形,粉红色,150,19.6%,未发现
0174_0,0174,宝宝丁,False,False,0174-宝宝丁.png,一般;妖精,气球宝可梦,0.3m,1.0kg,"{'male': '25%', 'female': '75%'}",人形,粉红色,170,22.2%,未发现
0175_0,0175,波克比,False,False,0175-波克比.png,妖精,针球宝可梦,0.3m,1.5kg,"{'male': '87.5%', 'female': '12.5%'}",人形,白色,190,24.8%,未发现
0176_0,0176,波克基古,False,False,0176-波克基古.png,妖精;飞行,幸福宝可梦,0.6m,3.2kg,"{'male': '87.5%', 'female': '12.5%'}",人形,白色,75,9.8%,飞行;妖精
0177_0,0177,天然雀,False,False,0177-天然雀.png,超能力;飞行,小鸟宝可梦,0.2m,2.0kg,"{'male': '50%', 'female': '50%'}",双翅形,绿色,190,24.8%,飞行
0178_0,0178,天然鸟,False,False,0178-天然鸟.png,超能力;飞行,神秘宝可梦,1.5m,15.0kg,"{'male': '50%', 'female': '50%'}",双翅形,绿色,75,9.8%,飞行
0179_0,0179,咩利羊,False,False,0179-咩利羊.png,电,绵毛宝可梦,0.6m,7.8kg,"{'male': '50%', 'female': '50%'}",四足兽形,白色,235,30.7%,怪兽;陆上
0180_0,0180,茸茸羊,False,False,0180-茸茸羊.png,电,绵毛宝可梦,0.8m,13.3kg,"{'male': '50%', 'female': '50%'}",双足兽形,粉红色,120,15.7%,怪兽;陆上
0181_0,0181,电龙,False,False,0181-电龙.png,电,灯宝可梦,1.4m,61.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,黄色,45,5.9%,怪兽;陆上
0181_1,0181,超级电龙,True,False,0181.1-超级电龙.png,电;龙,灯宝可梦,1.4m,61.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,黄色,45,5.9%,怪兽;陆上
0182_0,0182,美丽花,False,False,0182-美丽花.png,草,花宝可梦,0.4m,5.8kg,"{'male': '50%', 'female': '50%'}",人形,绿色,45,5.9%,植物
0183_0,0183,玛力露,False,False,0183-玛力露.png,水;妖精,水鼠宝可梦,0.4m,8.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,蓝色,190,24.8%,水中1;妖精
0184_0,0184,玛力露丽,False,False,0184-玛力露丽.png,水;妖精,水兔宝可梦,0.8m,28.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,蓝色,75,9.8%,水中1;妖精
0185_0,0185,树才怪,False,False,0185-树才怪.png,岩石,模仿宝可梦,1.2m,38.0kg,"{'male': '50%', 'female': '50%'}",人形,褐色,65,8.5%,矿物
0186_0,0186,蚊香蛙皇,False,False,0186-蚊香蛙皇.png,水,蛙宝可梦,1.1m,33.9kg,"{'male': '50%', 'female': '50%'}",人形,绿色,45,5.9%,水中1
0187_0,0187,毽子草,False,False,0187-毽子草.png,草;飞行,棉草宝可梦,0.4m,0.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,粉红色,255,33.3%,妖精;植物
0188_0,0188,毽子花,False,False,0188-毽子花.png,草;飞行,棉草宝可梦,0.6m,1.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,绿色,120,15.7%,妖精;植物
0189_0,0189,毽子棉,False,False,0189-毽子棉.png,草;飞行,棉草宝可梦,0.8m,3.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,蓝色,45,5.9%,妖精;植物
0190_0,0190,长尾怪手,False,False,0190-长尾怪手.png,一般,长尾宝可梦,0.8m,11.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,紫色,45,5.9%,陆上
0191_0,0191,向日种子,False,False,0191-向日种子.png,草,种子宝可梦,0.3m,1.8kg,"{'male': '50%', 'female': '50%'}",球形,黄色,235,30.7%,植物
0192_0,0192,向日花怪,False,False,0192-向日花怪.png,草,太阳宝可梦,0.8m,8.5kg,"{'male': '50%', 'female': '50%'}",人形,黄色,120,15.7%,植物
0193_0,0193,蜻蜻蜓,False,False,0193-蜻蜻蜓.png,虫;飞行,薄翼宝可梦,1.2m,38.0kg,"{'male': '50%', 'female': '50%'}",多翅形,红色,75,9.8%,虫
0194_0,0194,乌波,False,False,0194-乌波.png,水;地面,水鱼宝可梦,0.4m,8.5kg,"{'male': '50%', 'female': '50%'}",双腿形,蓝色,255,33.3%,水中1;陆上
0194_1,0194,帕底亚乌波,False,False,0194.1-帕底亚乌波.png,毒;地面,毒鱼宝可梦,0.4m,11.0kg,"{'male': '50%', 'female': '50%'}",双腿形,褐色,255,33.3%,水中1;陆上
0195_0,0195,沼王,False,False,0195-沼王.png,水;地面,水鱼宝可梦,1.4m,75.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,蓝色,90,11.8%,水中1;陆上
0196_0,0196,太阳伊布,False,False,0196-太阳伊布.png,超能力,太阳宝可梦,0.9m,26.5kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,紫色,45,5.9%,陆上
0197_0,0197,月亮伊布,False,False,0197-月亮伊布.png,恶,月光宝可梦,1.0m,27.0kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,黑色,45,5.9%,陆上
0198_0,0198,黑暗鸦,False,False,0198-黑暗鸦.png,恶;飞行,黑暗宝可梦,0.5m,2.1kg,"{'male': '50%', 'female': '50%'}",双翅形,黑色,30,3.9%,飞行
0199_0,0199,呆呆王,False,False,0199-呆呆王.png,水;超能力,王者宝可梦,2.0m,79.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,粉红色,70,9.2%,怪兽;水中1
0199_1,0199,伽勒尔呆呆王,False,False,0199.1-伽勒尔呆呆王.png,毒;超能力,诅咒师宝可梦,1.8m,79.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,粉红色,70,9.2%,怪兽;水中1
0200_0,0200,梦妖,False,False,0200-梦妖.png,幽灵,夜啼宝可梦,0.7m,1.0kg,"{'male': '50%', 'female': '50%'}",球形,灰色,45,5.9%,不定形
0201_0,0201,未知图腾,False,False,0201-未知图腾.png,超能力,象征宝可梦,0.5m,5.0kg,,球形,黑色,225,29.4%,未发现
0202_0,0202,果然翁,False,False,0202-果然翁.png,超能力,忍耐宝可梦,1.3m,28.5kg,"{'male': '50%', 'female': '50%'}",柱形,蓝色,45,5.9%,不定形
0203_0,0203,麒麟奇,False,False,0203-麒麟奇.png,一般;超能力,长颈宝可梦,1.5m,41.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,黄色,60,7.8%,陆上
0204_0,0204,榛果球,False,False,0204-榛果球.png,虫,蓑衣虫宝可梦,0.6m,7.2kg,"{'male': '50%', 'female': '50%'}",球形,灰色,190,24.8%,虫
0205_0,0205,佛烈托斯,False,False,0205-佛烈托斯.png,虫;钢,蓑衣虫宝可梦,1.2m,125.8kg,"{'male': '50%', 'female': '50%'}",球形,紫色,75,9.8%,虫
0206_0,0206,土龙弟弟,False,False,0206-土龙弟弟.png,一般,地蛇宝可梦,1.5m,14.0kg,"{'male': '50%', 'female': '50%'}",蛇形,黄色,190,24.8%,陆上
0207_0,0207,天蝎,False,False,0207-天蝎.png,地面;飞行,飞蝎宝可梦,1.1m,64.8kg,"{'male': '50%', 'female': '50%'}",双翅形,紫色,60,7.8%,虫
